y,X,term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,SUBJ,p_breusch_pagan,heteroscedasticity,n_cook,p_shapiro_wilk,nonnormality
L_hippocampus,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.143818910446779,0.172065605481709,-0.835837644857314,0.403246245419649,1.31026699421486,-0.481061300169006,0.193423479275448,NA,0.753916403400084,,0,0.476679697173406,
L_hippocampus,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.183193972489966,0.16623659227095,1.10200750621365,0.270458408328866,1.8865213444997,-0.142623761273766,0.509011706253697,NA,0.753916403400084,,0,0.476679697173406,
L_hippocampus,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.421624465805687,0.239018926777199,-1.76397941154971,0.0777354455674046,3.6852836055064,-0.890092953912413,0.0468440223010383,CON,0.753916403400084,,0,0.476679697173406,
L_hippocampus,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.734250771826005,0.222912189773961,3.29390139036612,0.000988071552084784,9.98309685990536,0.297350908154084,1.17115063549793,PD,0.753916403400084,,0,0.476679697173406,
L_hippocampus,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,1.15587523763169,0.320361193646271,3.60803761677814,0.000308521765920229,11.6623401058069,0.527978836040739,1.78377163922265,NA,0.753916403400084,,0,0.476679697173406,
L_amygdala,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.0622428132581875,0.172109921516364,-0.361645701246047,0.7176168083117,0.478714412846541,-0.399572060812276,0.275086434295901,NA,0.537304414891149,,0,0.765629394407031,
L_amygdala,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.00380086292951025,0.166279412353224,0.0228582894040794,0.981763311927774,0.0265528400685384,-0.322100796653294,0.329702522512314,NA,0.537304414891149,,0,0.765629394407031,
L_amygdala,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.265506103773815,0.239080493369015,-1.110530181833,0.266770629702468,1.90632825413331,-0.73409526018315,0.203083052635521,CON,0.537304414891149,,0,0.765629394407031,
L_amygdala,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.24916943259254,0.222969609666464,1.11750400857439,0.263778886596786,1.92259900194737,-0.187842972000683,0.686181837185762,PD,0.537304414891149,,0,0.765629394407031,
L_amygdala,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,0.514675536366354,0.320443705959313,1.60613401603745,0.108244467358963,3.20763480774388,-0.113382586386442,1.14273365911915,NA,0.537304414891149,,0,0.765629394407031,
Left_Thalamus,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.320958015200769,0.152776728341157,-2.10083053018425,0.0356558454007957,4.8097175790399,-0.620394900425297,-0.0215211299762409,NA,0.466232321418419,,0,0.032140959233858,!
Left_Thalamus,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.0778701273521589,0.147601151545884,0.527571272558479,0.597796936207864,0.74227259186441,-0.211422813754412,0.36716306845873,NA,0.466232321418419,,0,0.032140959233858,!
Left_Thalamus,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.202306468477421,0.212224455353181,0.953266522186359,0.340455049120727,1.55446376564144,-0.213645820653442,0.618258757608284,CON,0.466232321418419,,0,0.032140959233858,!
Left_Thalamus,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.0355052056730799,0.19792331481353,-0.17938869762024,0.857632505432158,0.221568507961704,-0.423427774408382,0.352417363062222,PD,0.466232321418419,,0,0.032140959233858,!
Left_Thalamus,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,-0.237811674150501,0.284448098973352,-0.836045925456438,0.403129067258959,1.31068628371904,-0.795319703609156,0.319696355308154,NA,0.466232321418419,,0,0.032140959233858,!
Left_Caudate,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),0.0670127769342684,0.209214061350171,0.320307232228077,0.74873544121927,0.417472049186224,-0.343039248371419,0.477064802239956,NA,0.166547138564705,,0,0.22693075573283,
Left_Caudate,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.061818968669992,0.202126571204976,0.305842860250677,0.759724293313122,0.396452140588455,-0.334341831210332,0.457979768550316,NA,0.166547138564705,,0,0.22693075573283,
Left_Caudate,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.121452387874664,0.290622420006245,-0.417904399364833,0.676017015858342,0.564868534200185,-0.691061864186776,0.448157088437448,CON,0.166547138564705,,0,0.22693075573283,
Left_Caudate,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.228799537966234,0.271038281641259,0.844159491348418,0.39858028745419,1.32705773417183,-0.302425732482256,0.760024808414724,PD,0.166547138564705,,0,0.22693075573283,
Left_Caudate,SUBJ * AHI.F + AGE + GENDER + SBTIV,PD - CON,NA,0.350251925840898,0.389526239584664,0.899174151180052,0.368559906392694,1.44002895825005,-0.413205474778364,1.11370932646016,NA,0.166547138564705,,0,0.22693075573283,
Left_Putamen,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.195761842739764,0.17114039305892,-1.14386696933884,0.252678811250236,1.98462340482657,-0.531190849435276,0.139667163955748,NA,0.696257159535792,,0,0.752042766143591,
Left_Putamen,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.00724929890683832,0.165342708916846,0.0438440796956104,0.965028690331186,0.051356260503293,-0.31681645567647,0.331315053490147,NA,0.696257159535792,,0,0.752042766143591,
