y,X,term,contrast,estimate,std.error,statistic,p.value,s.value,conf.low,conf.high,SUBJ,p_breusch_pagan,heteroscedasticity,n_cook,p_shapiro_wilk,nonnormality
L_hippocampus,SUBJ * (AGE + BMI) + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.188184030447092,0.180595188786174,-1.04202128368936,0.297401811348178,1.74951466062724,-0.542144096249205,0.165776035355021,NA,0.934748384521287,,0,0.224471866919341,
L_hippocampus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.3909201241468,0.175719632735642,2.22468097651281,0.0261026622328548,5.2596592337739,0.0465159726083361,0.735324275685263,NA,0.635076648939104,,0,0.901488176866604,
L_hippocampus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F,mean(L) - mean(H),-0.26213606591214,0.351549118124055,-0.745659859171194,0.455872913230141,1.13329640428411,-0.951159676232105,0.426887544407824,CON,0.635076648939104,,0,0.901488176866604,
L_hippocampus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.98592687508939,0.172355232557402,5.72031878847096,1.06324372314086e-08,26.48695242106,0.648116826729856,1.32373692344892,PD,0.635076648939104,,0,0.901488176866604,
L_hippocampus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,PD - CON,NA,1.24806294100153,0.41799685282646,2.98581899017237,0.00282819995662656,8.46590016089543,0.428804163810579,2.06732171819248,NA,0.635076648939104,,0,0.901488176866604,
L_amygdala,SUBJ * (AGE + BMI) + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.0676872532051743,0.218396265926515,-0.309928619511972,0.756615238442015,0.4023682619268,-0.495736068779175,0.360361562368827,NA,0.595952865069094,,0,0.557367339822087,
L_amygdala,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.209425907108113,0.225493913239467,0.928743060508734,0.353022259206921,1.50216894188667,-0.232534041574241,0.651385855790468,NA,0.409457241364619,,0,0.820217264155573,
L_amygdala,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.0480225761966666,0.334560983249244,0.143539081366491,0.885864448327822,0.17484213503075,-0.607704901604159,0.703750053997493,CON,0.409457241364619,,0,0.820217264155573,
L_amygdala,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.356482275271875,0.269109593880413,1.32467323119773,0.185279555370735,2.43222439858707,-0.170962836627935,0.883927387171686,PD,0.409457241364619,,0,0.820217264155573,
L_amygdala,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,PD - CON,NA,0.308459699075209,0.40247622905097,0.76640476333857,0.443435499431867,1.17320382444705,-0.480379214498185,1.0972986126486,NA,0.409457241364619,,0,0.820217264155573,
Left_Thalamus,SUBJ * (AGE + BMI) + GENDER + SBTIV,SUBJ,mean(PD) - mean(CON),-0.326653949879819,0.163928729548111,-1.992658338659,0.0462988722959366,4.43287913566013,-0.647948355825523,-0.00535954393411542,NA,0.391861188549972,,0,0.0688947048236464,
Left_Thalamus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.013125029260861,0.126230491365687,0.103976694686532,0.91718784325344,0.124710861855056,-0.234282187566679,0.260532246088401,NA,0.191074702290256,,0,0.851119649984559,
Left_Thalamus,SUBJ * AHI.F * (AGE + BMI) + GENDER + SBTIV,AHI.F,mean(L) - mean(H),0.0687503942813619,0.225565227035269,0.304791634708005,0.760524853119416,0.394932700473072,-0.373349326872366,0.51085011543509,CON,0.191074702290256,,0,0.851119649984559,
