y,X,coefficient,Estimate,Std. Error,2.5 %,97.5 %,t value,p value,s value,sig_PCER,sig_FDR,sig_FWER,p_breusch_pagan,heteroscedasticity,n_cook,p_shapiro_wilk,nonnormality
L_hippocampus,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,-0.170699729926586,0.172383914320158,-0.513821328425437,0.172421868572265,-0.99023003741263,0.325084990449112,1.62111114822398,,,,0.753916403400084,,0,0.476679697173406,
L_amygdala,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,-0.0742120117783352,0.172428313611753,-0.417421984856475,0.268997961299805,-0.430393421033127,0.668081375387458,0.581904254586653,,,,0.537304414891149,,0,0.765629394407031,
Left_Thalamus,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,-0.315427511150757,0.15305935721048,-0.620084540888045,-0.0107704814134689,-2.06081821392335,0.0426111155030635,4.55262636990204,*,,,0.466232321418419,,0,0.032140959233858,!
Left_Caudate,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,0.0588673833100614,0.209601098512494,-0.358333167288599,0.476067933908722,0.280854364446722,0.779556344424216,0.35927479372994,,,,0.166547138564705,,0,0.22693075573283,
Left_Putamen,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,-0.193128614010249,0.171456994437715,-0.534405224634224,0.148147996613726,-1.12639682413427,0.263407620696949,1.92463100979918,,,,0.696257159535792,,0,0.752042766143591,
Left_Pallidum,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,0.180223047777557,0.199427919134856,-0.216728295790173,0.577174391345288,0.903700186811298,0.368901877253472,1.43869096430575,,,,0.390248790629653,,0,0.168264092678732,
Left_Accumbens_area,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,0.143028551475464,0.200911163538669,-0.256875116227659,0.542932219178587,0.711899473161608,0.478624103414965,1.06303504234521,,,,0.018336610939432,!,0,0.74186950101825,
R_hippocampus,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,-0.196537875938052,0.176747641648444,-0.548345256414877,0.155269504538773,-1.11196887327624,0.269524037707696,1.89151414830958,,,,0.686176840217974,,0,0.701266711454784,
R_amygdala,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,-0.241234502052215,0.177031916206517,-0.593607716882919,0.11113871277849,-1.36266107954682,0.176861316584501,2.49930956112983,,,,0.0758629848142645,,0,0.150567502765126,
Right_Thalamus,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,-0.133410617598711,0.15600062340604,-0.443922091253295,0.177100856055872,-0.855192849143101,0.395030606492195,1.33996365900549,,,,0.665075699346734,,0,0.727324488931816,
Right_Caudate,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,0.00844801978298929,0.206096534950902,-0.401776871537735,0.418672911103714,0.0409905959117742,0.967406812364292,0.0478053977800635,,,,0.344146822175064,,0,0.403386569078816,
Right_Putamen,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,-0.215324390341329,0.156692014560643,-0.527212043664942,0.0965632629822845,-1.37418866523025,0.173269314798096,2.52891191245124,,,,0.927079088245174,,0,0.223675586556872,
Right_Pallidum,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,0.00205545762196247,0.199941291448321,-0.395917727975032,0.400028643218957,0.0102803058191396,0.991823564101211,0.0118445930607675,,,,0.737736825848542,,0,0.29537155825619,
Right_Accumbens_area,SUBJ * AHI.F + AGE + GENDER + SBTIV,SUBJ1,0.0969541230099709,0.193737762996996,-0.288671248076914,0.482579494096856,0.500439983977075,0.618156619352978,0.693955681778749,,,,0.001738532887802,!,0,0.205402704679752,
L_hippocampus,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F1,0.156313153010159,0.166589682214095,-0.175275314975056,0.487901620995374,0.938312330827735,0.35094385692445,1.51068784445781,,,,0.753916403400084,,0,0.476679697173406,
L_amygdala,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F1,-0.00816833559063745,0.166632589140222,-0.339842207675983,0.323505536494709,-0.0490200364333519,0.96102705052899,0.0573510550279989,,,,0.537304414891149,,0,0.765629394407031,
Left_Thalamus,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F1,0.0834006314021705,0.147914669290032,-0.211016153182294,0.377817415986635,0.563842868340785,0.574458245544005,0.799726060389825,,,,0.466232321418419,,0,0.032140959233858,!
Left_Caudate,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F1,0.0536735750457851,0.202555908598709,-0.34950387580787,0.45685102589944,0.264981532343842,0.7917138606146,0.336948985872994,,,,0.166547138564705,,0,0.22693075573283,
Left_Putamen,SUBJ * AHI.F + AGE + GENDER + SBTIV,AHI.F1,0.00988252763635342,0.165693918306754,-0.319922966891178,0.339688022163885,0.0596432731952034,0.952590373133203,0.0700721259704019,,,,0.696257159535792,,0,0.752042766143591,
